key;accepted;kingdom;scientificName;speciesKey;taxonID
186379632;NA;NA;Fraxinus hybrida_x Lingelsh.;NA;NA
186379891;NA;NA;Fraxinus cataubiensis_x Ashe;NA;NA
186379940;NA;NA;Fraxinus borzae_x Georgescu & Tutunaru;NA;NA
186380209;NA;NA;Forsythia mandschurica_x Uyeki;NA;NA
186380222;NA;NA;Forsythia intermedia_x Zabel;NA;NA
186380224;Forsythia intermedia_x Zabel;NA;Forsythia spectabilis_x Koehne;NA;NA
186380225;Forsythia intermedia_x Zabel;NA;Forsythia intermedia_x var. vitellina Koehne;NA;NA
186380226;Forsythia intermedia_x Zabel;NA;Forsythia intermedia_x var. spectabilis (Koehne) Spath;NA;NA
186380227;Forsythia intermedia_x Zabel;NA;Forsythia intermedia_x var. primulina Rehder;NA;NA
186380228;Forsythia intermedia_x Zabel;NA;Forsythia intermedia_x var. divaricata Koehne;NA;NA
186380229;Forsythia intermedia_x Zabel;NA;Forsythia intermedia_x var. densiflora Koehne;NA;NA
186380230;Forsythia intermedia_x Zabel;NA;Forsythia intermedia_x forma vitellina (Koehne) Schelle;NA;NA
186380231;Forsythia intermedia_x Zabel;NA;Forsythia intermedia_x forma spectabilis (Koehne) Rehder;NA;NA
186380232;Forsythia intermedia_x Zabel;NA;Forsythia intermedia_x forma primulina (Rehder) Rehder;NA;NA
186380233;Forsythia intermedia_x Zabel;NA;Forsythia intermedia_x forma densiflora (Koehne) Schelle;NA;NA
186382454;NA;NA;Utricularia ochroleuca_x R.W.Hartm.;NA;NA
186382456;Utricularia ochroleuca_x R.W.Hartm.;NA;Utricularia ochroleuca_x var. microceras Hartm.;NA;NA
186384088;NA;NA;Thymus zygophorus_x R.Morales;NA;NA
186384116;NA;NA;Pinguicula scullyi_x Druce;NA;NA
186384144;NA;NA;Thymus zirnichianus_x Cohrs;NA;NA
186384146;NA;NA;Thymus zimmermannii_x Ferd.Weber;NA;NA
186384148;NA;NA;Thymus zedelmejeri_x Ronniger;NA;NA
186384150;NA;NA;Thymus xilocae_x Mateo & M.B.Crespo;NA;NA
186384204;NA;NA;Thymus welwitschii_x Boiss.;NA;NA
186384206;Thymus welwitschii_x Boiss.;NA;Thymus noeanus_x Rouy;NA;NA
186384210;NA;NA;Thymus weisenbeckii_x Machule;NA;NA
186384278;NA;NA;Thymus vitekii_x R.Morales;NA;NA
186384305;NA;NA;Thymus viciosoi_x Pau ex R.Morales;NA;NA
186384314;NA;NA;Thymus valdesii_x J.Gómez & Roselló;NA;NA
186384316;Thymus valdesii_x J.Gómez & Roselló;NA;Thymus ahimae_x M.B.Crespo & al.;NA;NA
186384326;NA;NA;Thymus tschernjaievii_x Klokov & Des.-Shost.;NA;NA
186384328;Thymus tschernjaievii_x Klokov & Des.-Shost.;NA;Thymus czernjajevi_x Klokov & Des.-Shost.;NA;NA
186384355;NA;NA;Thymus toletanus_x Ladero;NA;NA
186384394;NA;NA;Thymus thermarum_x Machule;NA;NA
186384439;NA;NA;Pinguicula hybrida_x Wettst.;NA;NA
186384460;NA;NA;Thymus subramosus_x Ronniger;NA;NA
186384464;NA;NA;Thymus sublanuginosus_x Heinr.Braun ex Ferd.Weber;NA;NA
186384528;NA;NA;Thymus spitzneri_x Ferd.Weber;NA;NA
186384595;NA;NA;Thymus silvi-stepposus_x Ferd.Weber;NA;NA
186384597;NA;NA;Thymus silesiacus_x Ronniger;NA;NA
186384632;NA;NA;Thymus severianoi_x Uribe-Ech.;NA;NA
186384949;NA;NA;Thymus sennenii_x Pau;NA;NA
186384951;Thymus sennenii_x Pau;NA;Thymus jovinienii_x Sennen & Pau;NA;NA
186384953;NA;NA;Thymus segurae_x Mateo & M.B.Crespo;NA;NA
186384955;NA;NA;Thymus schwindii_x Machule;NA;NA
186384957;NA;NA;Thymus schmidtii_x Cáp;NA;NA
186384961;NA;NA;Thymus schistosus_x Lyka;NA;NA
186384974;NA;NA;Thymus saxicola_x Heinr.Braun ex Ferd.Weber;NA;NA
186384993;NA;NA;Thymus sarntheinii_x Heinr.Braun ex DallaTorre & Sarnth.;NA;NA
186384999;NA;NA;Thymus rupicola_x Heinr.Braun ex Ferd.Weber;NA;NA
186385000;NA;NA;Thymus ruiz-latorrei_x C.Vicioso;NA;NA
186385004;NA;NA;Thymus rubioi_x FontQuer;NA;NA
186385044;NA;NA;Thymus riojanus_x Uribe-Ech.;NA;NA
186385097;NA;NA;Thymus rechingeri_x Ronniger;NA;NA
186385105;NA;NA;Thymus rapaicsii_x Ronniger ex Ferd.Weber;NA;NA
186385107;NA;NA;Thymus ramonianus_x Paiva & Salgueiro;NA;NA
186385126;NA;NA;Thymus quadicus_x Ronniger ex Ferd.Weber;NA;NA
186385209;NA;NA;Streptocarpus veitchii_x Kaven;NA;NA
186385519;NA;NA;Streptocarpus lichtensteinensis_x auct.;NA;NA
186385564;NA;NA;Thymus pseudothracicus_x Ronniger;NA;NA
186385566;NA;NA;Thymus pseudostepposus_x Klokov;NA;NA
186385568;NA;NA;Thymus pseudopulcherrimus_x Pawl.;NA;NA
186385572;NA;NA;Thymus pseudograniticus_x Klokov & Des.-Shost.;NA;NA
186385581;NA;NA;Thymus pseudocarpaticus_x Pawl.;NA;NA
186385582;NA;NA;Thymus pseudoalpestris_x Ronniger ex Ferd.Weber;NA;NA
186385632;NA;NA;Streptocarpus insignis_x André;NA;NA
186385642;NA;NA;Streptocarpus hybridus_x Kaven;NA;NA
186385773;NA;NA;Streptocarpus dyeri_x W.Watson;NA;NA
186385852;NA;NA;Streptocarpus bruantii_x Carrière & André;NA;NA
186385955;NA;NA;Thymus pilisiensis_x Borbás;NA;NA
186385989;NA;NA;Thymus pastoris_x Socorro & Arreb.;NA;NA
186386006;NA;NA;Thymus parilis_x Machule;NA;NA
186386008;NA;NA;Thymus paradoxus_x Rouy;NA;NA
186386050;NA;NA;Thymus otrubae_x Ferd.Weber;NA;NA
186386104;NA;NA;Smithiantha hybrida_x Voss;NA;NA
186386136;NA;NA;Smithiantha achimenoides_x Fritsch;NA;NA
186386138;NA;NA;Sinningia youngeana_x Marnock ex Paxton;NA;NA
186386274;NA;NA;Thymus oblongifolius_x Opiz;NA;NA
186386278;Thymus oblongifolius_x Opiz;NA;Thymus polessicus_x Klokov;NA;NA
186386280;Thymus oblongifolius_x Opiz;NA;Thymus podolicus_x Klokov & Des.-Shost.;NA;NA
186386284;NA;NA;Thymus nuriensis_x Sennen & Pau;NA;NA
186386309;NA;NA;Thymus novocastellanus_x Mateo & al.;NA;NA
186386327;NA;NA;Thymus navarroi_x Mateo & M.B.Crespo;NA;NA
186386401;NA;NA;Sinningia pumila_x Clayberg;NA;NA
186386403;NA;NA;Sinningia pronopes_x H.E.Moore;NA;NA
186386419;NA;NA;Thymus mourae_x Paiva & Salgueiro;NA;NA
186386428;NA;NA;Thymus moravicus_x Ronniger ex Ferd.Weber;NA;NA
186386430;NA;NA;Thymus moralesii_x Mateo & M.B.Crespo;NA;NA
186386432;NA;NA;Thymus monteilii_x Sennen ex Machule;NA;NA
186386434;NA;NA;Thymus montanoides_x Ferd.Weber;NA;NA
186386436;NA;NA;Thymus monrealensis_x Pau ex R.Morales;NA;NA
186386456;NA;NA;Thymus mixtus_x Pau;NA;NA
186386472;NA;NA;Thymus mercadalii_x Mateo & Pisco;NA;NA
186386499;NA;NA;Thymus mastichinalis_x Sánchez-Gómez & F.Sáez;NA;NA
186386535;NA;NA;Thymus marvanii_x Ferd.Weber;NA;NA
186386537;NA;NA;Thymus martinezii_x Pau;NA;NA
186386539;Thymus martinezii_x Pau;NA;Thymus herberoi_x De La Torre & al.;NA;NA
186386542;Thymus martinezii_x Pau;NA;Thymus capitatus_x Lag.;NA;NA
186386573;NA;NA;Thymus mariae_x Socorro & al.;NA;NA
186386648;NA;NA;Sinningia hybrida_x Voss;NA;NA
186386703;NA;NA;Sinningia gesnerioides_x Bedd.;NA;NA
186386736;NA;NA;Thymus littoralis_x Klokov & Des.-Shost.;NA;NA
186386804;NA;NA;Thymus lansdowneae_x Druce;NA;NA
186386810;NA;NA;Thymus lainzii_x Sánchez-Gómez & al.;NA;NA
186386877;NA;NA;Thymus korneckii_x Machule;NA;NA
186386878;NA;NA;Thymus korbii_x Ronniger;NA;NA
186386888;NA;NA;Thymus klasterskyi_x Ferd.Weber;NA;NA
186386923;NA;NA;Thymus josephi-angeli_x Mansanet & Aguil.;NA;NA
186386925;NA;NA;Thymus jimenezii_x Socorro & al.;NA;NA
186386927;NA;NA;Thymus javorkae_x Lyka & Boros;NA;NA
186386939;NA;NA;Thymus jacksonii_x Ronniger;NA;NA
186386941;NA;NA;Thymus invisus_x Cáp;NA;NA
186386945;NA;NA;Thymus intercalatus_x Ronniger;NA;NA
186386955;NA;NA;Thymus indalicus_x Blanca & al.;NA;NA
186386956;Thymus indalicus_x Blanca & al.;NA;Thymus garcia-martinoi_x Sánchez-Gómez & F.Sáez;NA;NA
186386969;NA;NA;Thymus ibericus_x Sennen & Pau;NA;NA
186386990;NA;NA;Thymus hybridus_x Ronniger;NA;NA
186386992;NA;NA;Thymus hurtadoi_x Socorro & al.;NA;NA
186387006;NA;NA;Thymus hieronymi_x Sennen;NA;NA
186387013;NA;NA;Thymus heribaudii_x Charb.;NA;NA
186387015;NA;NA;Thymus hercegovinus_x Ronniger;NA;NA
186387028;NA;NA;Thymus heppii_x Machule;NA;NA
186387030;NA;NA;Thymus henryi_x Ronniger;NA;NA
186387031;NA;NA;Thymus henriquesii_x Pau;NA;NA
186387039;NA;NA;Thymus guerrae_x F.Sáez & Sánchez-Gómez;NA;NA
186387092;NA;NA;Thymus georgicus_x Ronniger;NA;NA
186387093;NA;NA;Thymus georgescui_x Prodan;NA;NA
186387095;NA;NA;Thymus genesianus_x GalánCela;NA;NA
186387134;NA;NA;Thymus faustinoi_x Sánchez-Gómez & al.;NA;NA
186387135;NA;NA;Thymus fauriei_x Maire;NA;NA
186387161;NA;NA;Thymus enicensis_x Blanca & al.;NA;NA
186387163;Thymus enicensis_x Blanca & al.;NA;Thymus sorianoi_x F.Sáez & Sánchez-Gómez;NA;NA
186387173;NA;NA;Thymus eliasii_x Sennen & Pau;NA;NA
186387184;NA;NA;Thymus eggleri_x Machule;NA;NA
186387185;NA;NA;Thymus effusoides_x Ferd.Weber;NA;NA
186387198;NA;NA;Thymus dominguezii_x Socorro & Arreb.;NA;NA
186387219;NA;NA;Thymus dimorphus_x Klokov & Des.-Shost.;NA;NA
186387221;Thymus dimorphus_x Klokov & Des.-Shost.;NA;Thymus maeoticus_x Zefir.;NA;NA
186387226;NA;NA;Thymus dichtlianus_x Ronniger ex Ferd.Weber;NA;NA
186387228;NA;NA;Thymus diazii_x Alcaraz & al.;NA;NA
186387230;NA;NA;Thymus deylii_x Ferd.Weber;NA;NA
186387234;NA;NA;Thymus desertostepposus_x Ferd.Weber;NA;NA
186387297;NA;NA;Thymus czorsztynensis_x Pawl.;NA;NA
186387299;NA;NA;Thymus cyricus_x Ronniger;NA;NA
186387304;NA;NA;Thymus cremnophilus_x Cáp;NA;NA
186387310;NA;NA;Thymus corrensii_x Machule;NA;NA
186387318;NA;NA;Thymus copiosus_x F.M.Vázquez & J.Blanco;NA;NA
186387426;NA;NA;Thymus churi_x Gusul.;NA;NA
186387428;NA;NA;Thymus chribensis_x Ferd.Weber;NA;NA
186387436;NA;NA;Thymus celticus_x Heinr.Braun ex DallaTorre & Sarnth.;NA;NA
186387438;NA;NA;Thymus celtibericus_x Pau;NA;NA
186387444;NA;NA;Thymus carrionii_x F.Sáez & Sánchez-Gómez;NA;NA
186387446;NA;NA;Thymus carpatopulcherrimus_x Pawl.;NA;NA
186387522;NA;NA;Thymus briquetianus_x Ronniger ex Machule;NA;NA
186387530;NA;NA;Thymus bractichina_x R.Morales;NA;NA
186387532;Thymus bractichina_x R.Morales;NA;Thymus rivas-molinae_x Mateo & M.B.Crespo;NA;NA
186387534;Thymus bractichina_x R.Morales;NA;Thymus pectinatus_x R.Morales;NA;NA
186387564;NA;NA;Thymus borzygis_x Mateo & M.B.Crespo;NA;NA
186387570;NA;NA;Thymus bonichensis_x Mateo & M.B.Crespo;NA;NA
186387603;NA;NA;Thymus bermius_x Ronniger;NA;NA
186387605;Thymus bermius_x Ronniger;NA;Thymus wolfgangii_x Ronniger;NA;NA
186387606;NA;NA;Thymus benitorum_x Mateo & al.;NA;NA
186387608;NA;NA;Thymus beltraniae_x Socorro & al.;NA;NA
186387616;NA;NA;Thymus beckianus_x Ronniger ex Machule;NA;NA
186387639;NA;NA;Thymus aveyronensis_x Coste & Soulié;NA;NA
186387640;NA;NA;Thymus austromoravicus_x Ferd.Weber;NA;NA
186387674;NA;NA;Thymus athous_x Ronniger;NA;NA
186387678;NA;NA;Thymus arundanus_x Willk.;NA;NA
186387680;Thymus arundanus_x Willk.;NA;Thymus fontquerianus_x Pau;NA;NA
186387686;NA;NA;Thymus armuniae_x R.Morales;NA;NA
186387693;NA;NA;Thymus arenicola_x Sennen & Mauricio;NA;NA
186387695;NA;NA;Thymus arenarius_x Bernh. ex Rchb.;NA;NA
186387699;NA;NA;Thymus arcuatus_x R.Morales;NA;NA
186387700;NA;NA;Thymus arcanus_x G.López & R.Morales;NA;NA
186387702;NA;NA;Thymus aragonensis_x Mateo & al.;NA;NA
186387704;NA;NA;Thymus applii_x Domin;NA;NA
186387748;NA;NA;Thymus almijarensis_x RuízTorre & RuízCast.;NA;NA
186387750;NA;NA;Thymus almeriensis_x G.López & R.Morales;NA;NA
186387791;NA;NA;Thymus aitanae_x Mateo & al.;NA;NA
186387793;NA;NA;Thymus adpressus_x Ferd.Weber;NA;NA
186387951;NA;NA;Ramonda van-dedemii_x Beauverd;NA;NA
186388134;NA;NA;Teucrium scorolepis_x Pajarón & A.Molina;NA;NA
186388233;NA;NA;Teucrium salgadoi_x Sennen;NA;NA
186388237;NA;NA;Teucrium sagarrae_x FontQuer;NA;NA
186388238;NA;NA;Teucrium ruthenense_x Coste & Sennen;NA;NA
186388242;NA;NA;Teucrium rubrovirens_x Pau;NA;NA
186388278;NA;NA;Teucrium rohlenae_x K.Malý;NA;NA
186388280;NA;NA;Teucrium robledoi_x DeLaTorre & Alcaraz;NA;NA
186388286;NA;NA;Teucrium riverae_x DeLaTorre & Alcaraz;NA;NA
186388296;NA;NA;Teucrium riosii_x DeLaTorre & Alcaraz;NA;NA
186388298;NA;NA;Teucrium rigualii_x DeLaTorre & Alcaraz;NA;NA
186388376;NA;NA;Teucrium pujolii_x Sennen;NA;NA
186388388;NA;NA;Teucrium pseudothymifolium_x Sánchez-Gómez & al.;NA;NA
186388424;NA;NA;Teucrium pseudoaragonense_x M.B.Crespo & Mateo;NA;NA
186388437;NA;NA;Teucrium portusmagni_x Sánchez-Gómez & al.;NA;NA
186388659;NA;NA;Teucrium navarroi_x Sánchez-Gómez & al.;NA;NA
186388688;NA;NA;Teucrium mugronense_x P.P.Ferrer & al.;NA;NA
186388788;NA;NA;Teucrium mateoi_x Solanas & al.;NA;NA
186388824;NA;NA;Teucrium mailhoi_x Giraudias;NA;NA
186388834;NA;NA;Teucrium maestracense_x M.B.Crespo & Mateo;NA;NA
186388904;NA;NA;Teucrium lucidrys_x Boom;NA;NA
186389016;NA;NA;Teucrium isabelis_x Sennen;NA;NA
186389116;NA;NA;Teucrium guemesii_x J.F.Jiménez & al.;NA;NA
186389140;NA;NA;Teucrium gnaphaureum_x M.B.Crespo & Mateo;NA;NA
186389169;NA;NA;Teucrium gautieri_x Foucaud ex Costa & Sennen;NA;NA
186389314;NA;NA;Teucrium eloualidii_x Sánchez-Gómez & T.Navarro;NA;NA
186389358;NA;NA;Teucrium dopii_x Sennen;NA;NA
186389360;NA;NA;Teucrium djebalicum_x FontQuer;NA;NA
186389510;NA;NA;Teucrium corsicum_x Rouy;NA;NA
186389512;NA;NA;Teucrium corbariense_x Coste & Sennen;NA;NA
186389514;NA;NA;Teucrium contejeani_x Giraudias;NA;NA
186389515;NA;NA;Teucrium conquense_x M.B.Crespo & Mateo;NA;NA
186389521;NA;NA;Teucrium coeleste_x Schreb.;NA;NA
186389633;NA;NA;Teucrium cebennense_x Coste & Sennen;NA;NA
186389641;NA;NA;Teucrium castrense_x Verg.;NA;NA
186389643;NA;NA;Teucrium carvalhoi_x A.F.Carrillo & al.;NA;NA
186389814;NA;NA;Teucrium bubanii_x Sennen;NA;NA
186389899;NA;NA;Teucrium bergadense_x Sennen;NA;NA
186389922;NA;NA;Teucrium badiae_x Sennen;NA;NA
186389924;Teucrium badiae_x Sennen;NA;Teucrium costei_x Sennen;NA;NA
186390011;NA;NA;Teucrium arisitense_x Coste & Sennen;NA;NA
186390063;NA;NA;Teucrium alvarezii_x Alcaraz & al.;NA;NA
186390075;NA;NA;Teucrium alexeenkoanum_x Juz.;NA;NA
186391089;NA;NA;Stachys wirtgenii_x F.W.Schultz;NA;NA
186391213;NA;NA;Stachys tarnensis_x Biau & Coste;NA;NA
186391317;NA;NA;Stachys sintenisii_x Rech.f.;NA;NA
186391586;NA;NA;Mandirola naegelia_x C.Morren;NA;NA
186391862;NA;NA;Stachys petiolata_x Beck;NA;NA
186391892;NA;NA;Stachys paradoxa_x Rouy;NA;NA
186392337;NA;NA;Stachys mirabilis_x Rouy;NA;NA
186392469;NA;NA;Stachys longipetiolata_x Beck;NA;NA
186392493;NA;NA;Stachys leucomalla_x Bornm. & Gauba;NA;NA
186392602;NA;NA;Kohleria heeriana_x H.E.Moore;NA;NA
186392625;NA;NA;Kohleria dubia_x Fritsch;NA;NA
186392632;NA;NA;Kohleria behnickii_x Fritsch;NA;NA
186392678;NA;NA;Stachys hybrida_x Brügger;NA;NA
186392791;NA;NA;Heppiella naegelioides_x Lem.;NA;NA
186392795;Heppiella naegelioides_x Lem.;NA;Gesneria egregia_x Lem.;NA;NA
186393043;NA;NA;Stachys dordracensis_x Kloos;NA;NA
186393076;NA;NA;Stachys delgadoi_x Sennen;NA;NA
186393094;NA;NA;Stachys cryptadenia_x Rech.f.;NA;NA
186393277;NA;NA;Stachys caballeroi_x Sennen & Mauricio;NA;NA
186393293;NA;NA;Stachys burrii_x P.H.Davis;NA;NA
186393345;NA;NA;Stachys bodeana_x Bunge;NA;NA
186393347;Stachys bodeana_x Bunge;NA;Stachys tomentosa_x Benth.;NA;NA
186393545;NA;NA;Gloxinia teichleri_x Lem.;NA;NA
186393590;NA;NA;Gloxinia gesnerioides_x Lem.;NA;NA
186393653;NA;NA;Stachys ambigua_x Sm.;NA;NA
186393995;NA;NA;Gesneria pyrimidalis_x G.Nicholson;NA;NA
186394033;NA;NA;Sideritis xavieri_x Sennen;NA;NA
186394047;NA;NA;Sideritis velezana_x Pallarés;NA;NA
186394051;NA;NA;Sideritis varoi_x Socorro & García-Gran.;NA;NA
186394053;NA;NA;Sideritis valentina_x Sennen & Pau;NA;NA
186394055;Sideritis valentina_x Sennen & Pau;NA;Sideritis segobricensis_x var. pauana FontQuer;NA;NA
186394057;Sideritis valentina_x Sennen & Pau;NA;Sideritis segobricensis_x Pau ex Sennen;NA;NA
186394059;Sideritis valentina_x Sennen & Pau;NA;Sideritis laderoi_x Socorro & García-Gran.;NA;NA
186394104;NA;NA;Gesneria naegelioides_x G.Nicholson;NA;NA
186394206;NA;NA;Sideritis sennenii_x FontQuer;NA;NA
186394225;NA;NA;Sideritis sanmiguelii_x FontQuer;NA;NA
186394227;NA;NA;Sideritis sallentii_x Sennen;NA;NA
186394229;NA;NA;Sideritis sagredoi_x Socorro & al.;NA;NA
186394256;NA;NA;Gesneria exoniensis_x Auct.;NA;NA
186394270;NA;NA;Sideritis rodriguezii_x Borja ex D.Rivera & Obón;NA;NA
186394279;NA;NA;Gesneria donkelaeriana_x Lem.;NA;NA
186394281;Gesneria donkelaeriana_x Lem.;NA;Gesneria donklarii_x Hook.;NA;NA
186394337;NA;NA;Sideritis puiggariana_x FontQuer;NA;NA
186394347;NA;NA;Sideritis petriludovici_x Obón & D.Rivera;NA;NA
186394357;NA;NA;Sideritis paui_x FontQuer;NA;NA
186394359;Sideritis paui_x FontQuer;NA;Sideritis tomas-barberanii_x Obón & al.;NA;NA
186394360;Sideritis paui_x FontQuer;NA;Sideritis costa-talensii_x Obón & al.;NA;NA
186394362;NA;NA;Sideritis paradoxa_x FontQuer;NA;NA
186394365;Sideritis paradoxa_x FontQuer;NA;Sideritis pardoana_x FontQuer;NA;NA
186394452;NA;NA;Sideritis navasii_x FontQuer;NA;NA
186394456;NA;NA;Sideritis montserratii_x D.Rivera & Obón;NA;NA
186394471;NA;NA;Sideritis mauritii_x Maire & Sennen;NA;NA
186394480;NA;NA;Sideritis masferreri_x FontQuer;NA;NA
186394490;NA;NA;Sideritis marcelii_x Elias & Sennen;NA;NA
186394538;NA;NA;Sideritis loscosiana_x FontQuer;NA;NA
186394540;NA;NA;Sideritis llenasii_x FontQuer;NA;NA
186394576;NA;NA;Sideritis liantei_x Obón & D.Rivera;NA;NA
186394613;NA;NA;Sideritis laurentii_x Sennen;NA;NA
186394638;NA;NA;Sideritis lainzii_x Obón & D.Rivera;NA;NA
186394648;NA;NA;Sideritis kerguelenii_x D.Rivera & al.;NA;NA
186394678;NA;NA;Sideritis incanoides_x FontQuer & Sennen;NA;NA
186394788;NA;NA;Sideritis iberica_x Sennen ex FontQuer;NA;NA
186394805;NA;NA;Episcia wilsonii_x H.E.Moore;NA;NA
186394807;NA;NA;Episcia variabilis_x H.E.Moore;NA;NA
186395073;NA;NA;Sideritis guaxarae_x P.Pérez & Negrín;NA;NA
186395075;NA;NA;Sideritis grossii_x FontQuer;NA;NA
186395133;NA;NA;Sideritis ginesii_x Socorro & al.;NA;NA
186395141;NA;NA;Sideritis garrigae_x FontQuer;NA;NA
186395146;NA;NA;Sideritis gaditana_x Rouy;NA;NA
186395194;NA;NA;Sideritis fontqueri_x Sennen & Mauricio;NA;NA
186395202;NA;NA;Sideritis fernandezii_x Negrín & P.Pérez;NA;NA
186395224;NA;NA;Sideritis engleriana_x Bornm.;NA;NA
186395275;NA;NA;Sideritis difficilis_x FontQuer;NA;NA
186395313;NA;NA;Sideritis crisogonii_x Sennen;NA;NA
186395399;NA;NA;Sideritis carrissoana_x FontQuer;NA;NA
186395433;NA;NA;Sideritis candelii_x FontQuer & Pau;NA;NA
186395437;Sideritis candelii_x FontQuer & Pau;NA;Sideritis philothei_x Sennen & Mauricio;NA;NA
186395438;Sideritis candelii_x FontQuer & Pau;NA;Sideritis embergeri_x Sennen & Mauricio;NA;NA
186395440;Sideritis candelii_x FontQuer & Pau;NA;Sideritis candelii_x var. villarii FontQuer & Sennen;NA;NA
186395442;Sideritis candelii_x FontQuer & Pau;NA;Sideritis candelii_x var. rigida FontQuer & Sennen;NA;NA
186395444;Sideritis candelii_x FontQuer & Pau;NA;Sideritis candelii_x var. patxotii FontQuer & Sennen;NA;NA
186395446;Sideritis candelii_x FontQuer & Pau;NA;Sideritis candelii_x var. jose-marii FontQuer & Sennen;NA;NA
186395448;Sideritis candelii_x FontQuer & Pau;NA;Sideritis candelii_x var. ignatii FontQuer & Sennen;NA;NA
186395450;Sideritis candelii_x FontQuer & Pau;NA;Sideritis candelii_x var. herbetteana FontQuer & Sennen;NA;NA
186395452;Sideritis candelii_x FontQuer & Pau;NA;Sideritis candelii_x var. gamirii FontQuer & Sennen;NA;NA
186395453;Sideritis candelii_x FontQuer & Pau;NA;Sideritis candelii_x var. faustii FontQuer & Sennen;NA;NA
186395455;Sideritis candelii_x FontQuer & Pau;NA;Sideritis candelii_x var. berchmansii FontQuer & Sennen;NA;NA
186395473;NA;NA;Sideritis cadevallii_x FontQuer;NA;NA
186395475;Sideritis cadevallii_x FontQuer;NA;Sideritis costae_x FontQuer;NA;NA
186395521;NA;NA;Sideritis bornmuelleri_x Negrín & P.Pérez;NA;NA
186395534;NA;NA;Sideritis biscaina_x Sennen;NA;NA
186395541;NA;NA;Sideritis baluei_x FontQuer;NA;NA
186395548;NA;NA;Sideritis arizagana_x FontQuer;NA;NA
186395583;NA;NA;Sideritis arasae_x Sennen;NA;NA
186395585;NA;NA;Sideritis aragonensis_x Sennen & Pau;NA;NA
186395587;Sideritis aragonensis_x Sennen & Pau;NA;Sideritis rubioi_x FontQuer;NA;NA
186395589;Sideritis aragonensis_x Sennen & Pau;NA;Sideritis benedictoi_x FontQuer;NA;NA
186395591;NA;NA;Sideritis antonii-josephii_x FontQuer & RivasGoday;NA;NA
186395608;NA;NA;Sideritis angustifolia_x Lag.;NA;NA
186395610;Sideritis angustifolia_x Lag.;NA;Sideritis viciosoi_x var. stricta FontQuer;NA;NA
186395612;Sideritis angustifolia_x Lag.;NA;Sideritis viciosoi_x var. murcica FontQuer;NA;NA
186395614;Sideritis angustifolia_x Lag.;NA;Sideritis viciosoi_x var. affinis FontQuer;NA;NA
186395616;Sideritis angustifolia_x Lag.;NA;Sideritis viciosoi_x var. aemiliae FontQuer;NA;NA
186395618;Sideritis angustifolia_x Lag.;NA;Sideritis viciosoi_x Pau ex C.Vicioso;NA;NA
186395620;Sideritis angustifolia_x Lag.;NA;Sideritis viciosoi_x Pau;NA;NA
186395622;Sideritis angustifolia_x Lag.;NA;Sideritis murcica_x var. stricta (FontQuer) Romo;NA;NA
186395624;Sideritis angustifolia_x Lag.;NA;Sideritis murcica_x var. affinis (FontQuer) Romo;NA;NA
186395626;Sideritis angustifolia_x Lag.;NA;Sideritis murcica_x var. aemiliae (FontQuer) Romo;NA;NA
186395630;Sideritis angustifolia_x Lag.;NA;Sideritis delgadilloi_x Obón & al.;NA;NA
186395644;NA;NA;Sideritis alfraedi_x Mateo & Pisco;NA;NA
186395645;NA;NA;Sideritis alcarazii_x D.Rivera & al.;NA;NA
186395654;NA;NA;Sideritis accidentalis_x Sánchez-Gómez & R.Morales;NA;NA
186396104;NA;NA;Cyrtandra waipioensis_x H.St.John;NA;NA
186396123;NA;NA;Cyrtandra wailupeensis_x H.St.John & W.N.Takeuchi;NA;NA
186396127;NA;NA;Cyrtandra waiakeaensis_x H.St.John;NA;NA
186396149;NA;NA;Cyrtandra villosula_x H.St.John;NA;NA
186396157;NA;NA;Cyrtandra villifera_x H.St.John & W.N.Takeuchi;NA;NA
186396159;NA;NA;Cyrtandra villicalyx_x H.St.John & Storey;NA;NA
186396161;Cyrtandra villicalyx_x H.St.John & Storey;NA;Cyrtandra villicalyx_x var. pubentigyna H.St.John & Storey;NA;NA
186396203;NA;NA;Cyrtandra umbraculiflora_x Rock;NA;NA
186396204;NA;NA;Cyrtandra umbelliflora_x H.St.John;NA;NA
186396217;NA;NA;Cyrtandra turbiniformis_x H.St.John & Storey;NA;NA
186396226;NA;NA;Cyrtandra trite_x H.St.John;NA;NA
186396237;NA;NA;Cyrtandra trifida_x H.St.John;NA;NA
186396238;NA;NA;Cyrtandra triens_x H.St.John & W.N.Takeuchi;NA;NA
186396247;NA;NA;Cyrtandra triangularis_x H.St.John;NA;NA
186396265;NA;NA;Scutellaria praetervisa_x Rech.f.;NA;NA
186396277;NA;NA;Cyrtandra ternata_x H.St.John;NA;NA
186396305;NA;NA;Cyrtandra tantalusensis_x H.St.John & W.N.Takeuchi;NA;NA
186396318;NA;NA;Cyrtandra sylvestris_x H.St.John;NA;NA
186396339;NA;NA;Cyrtandra subsolana_x H.St.John;NA;NA
186396341;NA;NA;Cyrtandra subrubra_x H.St.John & W.N.Takeuchi;NA;NA
186396346;NA;NA;Cyrtandra subintegra_x H.St.John;NA;NA
186396356;NA;NA;Cyrtandra subcoriacea_x H.St.John;NA;NA
186396364;NA;NA;Cyrtandra straminea_x H.St.John;NA;NA
186396374;NA;NA;Cyrtandra stenohede_x H.St.John;NA;NA
186396376;NA;NA;Cyrtandra stemmermanniae_x H.St.John;NA;NA
